Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2014,09,24,06:04:58,29.2234,139.4048,392.5,4.1,"Izu Islands, Japan region",1411538698
2014,09,24,01:42:59,37.516,141.21,38.5,4,"18km E of Namie, Japan",1411522979
2014,09,23,20:10:30,46.9016,152.2166,104.7,4.3,"Kuril Islands",1411503030
2014,09,23,14:54:16,38.8289,142.1576,53.1,4.1,"46km SE of Ofunato, Japan",1411484056
2014,09,23,11:04:29,31.3695,141.7606,10,4.8,"265km SE of Hachijo-jima, Japan",1411470269
2014,09,22,16:56:43,51.8893,157.6115,144.7,4.5,"87km ENE of Ozernovskiy, Russia",1411405003
2014,09,22,07:13:39,31.4608,141.8306,10,4.7,"262km SE of Hachijo-jima, Japan",1411370019
2014,09,21,17:33:35,27.9109,139.6562,494.1,4.9,"269km WNW of Chichi-shima, Japan",1411320815
2014,09,21,17:32:05,27.9401,139.597,491.2,5.5,"275km WNW of Chichi-shima, Japan",1411320725
2014,09,20,14:44:30,30.0785,130.3546,89,4.5,"95km SW of Nishinoomote, Japan",1411224270
2014,09,20,13:03:44,33.932,137.0906,371.1,4,"65km SSE of Toba, Japan",1411218224
2014,09,19,11:40:39,22.922,144.1555,10,4.3,"274km NNW of Farallon de Pajaros, Northern Mariana Islands",1411126839
2014,09,19,08:51:41,31.3415,141.0599,42.7,4.4,"226km SSE of Hachijo-jima, Japan",1411116701
2014,09,19,01:54:36,27.9339,129.0207,54.8,4.6,"66km SW of Naze, Japan",1411091676
2014,09,18,16:34:49,37.9936,141.859,56.5,4.5,"67km SE of Ishinomaki, Japan",1411058089
2014,09,18,13:29:13,31.2425,140.9142,78,4.5,"229km SSE of Hachijo-jima, Japan",1411046953
2014,09,18,12:52:33,31.7037,142.4721,28.3,4.5,"294km ESE of Hachijo-jima, Japan",1411044753
2014,09,18,12:39:08,39.4852,143.5259,19.7,4.5,"135km E of Yamada, Japan",1411043948
2014,09,18,07:25:00,47.3321,156.8844,10,4.2,"East of the Kuril Islands",1411025100
2014,09,18,05:56:37,43.8484,146.3828,78.5,4.8,"27km WNW of Shikotan, Russia",1411019797
2014,09,18,04:17:53,50.5415,150.1349,500,5.5,"201km NNE of Vostok, Russia",1411013873
2014,09,16,18:39:45,45.0983,147.0178,39.2,5.2,"69km WSW of Kuril'sk, Russia",1410892785
2014,09,16,13:37:19,36.106,139.9138,53.8,4.4,"4km WSW of Ishige, Japan",1410874639
2014,09,16,03:28:30,36.0873,139.8502,49.9,5.5,"4km ESE of Sakai, Japan",1410838110
2014,09,15,18:14:14,46.7552,141.7688,10,4.6,"11km NW of Nevel'sk, Russia",1410804854
2014,09,15,14:15:31,42.2335,144.8913,29.4,4.3,"92km SSE of Kushiro, Japan",1410790531
2014,09,15,01:48:42,27.758,141.0767,101.5,4.5,"135km NW of Chichi-shima, Japan",1410745722
2014,09,15,01:43:44,43.35,147.0484,69.9,4.2,"56km SSE of Shikotan, Russia",1410745424
2014,09,14,02:18:24,29.9461,131.0782,23.5,4.8,"87km S of Nishinoomote, Japan",1410661104
2014,09,13,14:51:31,26.4032,127.8389,58.9,4.3,"2km SE of Ishikawa, Japan",1410619891
2014,09,13,10:11:50,27.6223,139.9329,489.8,4.3,"233km WNW of Chichi-shima, Japan",1410603110
2014,09,13,09:42:28,31.43,141.0039,40,4.3,"215km SSE of Hachijo-jima, Japan",1410601348
2014,09,13,03:13:01,33.6277,137.0728,362.4,4,"94km ESE of Owase, Japan",1410577981
2014,09,12,18:04:56,30.7498,141.7695,24.4,4.4,"Izu Islands, Japan region",1410545096
2014,09,12,17:03:39,44.3897,141.4834,250.7,4.5,"52km NNW of Rumoi, Japan",1410541419
2014,09,12,07:47:25,22.1494,143.7737,117.2,5.2,"213km NNW of Farallon de Pajaros, Northern Mariana Islands",1410508045
2014,09,11,07:30:26,27.2944,140.2757,422.7,4.9,"193km W of Chichi-shima, Japan",1410420626
2014,09,10,14:42:16,25.7293,128.3255,10,4.5,"78km ESE of Itoman, Japan",1410360136
2014,09,10,11:44:42,31.7498,141.7841,24.5,4.4,"238km SE of Hachijo-jima, Japan",1410349482
2014,09,10,01:09:36,40.1424,141.828,68.7,4.8,"45km E of Ichinohe, Japan",1410311376
2014,09,09,16:54:10,36.7974,140.5647,14.7,4.3,"16km W of Kitaibaraki, Japan",1410281650
2014,09,09,15:35:08,31.1926,139.8232,10,4.4,"209km S of Hachijo-jima, Japan",1410276908
2014,09,09,10:41:54,23.2605,142.5299,83.5,4.3,"208km SE of Iwo Jima, Japan",1410259314
2014,09,09,02:43:13,35.6166,140.5692,68.7,4.6,"9km S of Yokaichiba, Japan",1410230593
2014,09,08,12:21:27,35.9921,140.1799,72,4.3,"4km SSW of Ami, Japan",1410178887
2014,09,07,03:18:13,22.6268,141.9271,246.7,4.2,"246km SSE of Iwo Jima, Japan",1410059893
2014,09,07,01:27:06,29.0824,141.6964,33.5,4.2,"227km NNW of Chichi-shima, Japan",1410053226
2014,09,06,14:34:31,37.5427,140.6756,91.7,4.5,"14km NE of Funehiki, Japan",1410014071
2014,09,06,08:31:57,42.0202,142.5397,66.6,4.8,"37km SSE of Shizunai, Japan",1409992317
2014,09,05,23:22:03,26.707,143.8863,10,4.6,"171km ESE of Chichi-shima, Japan",1409959323
2014,09,05,12:01:15,48.1985,146.2612,497.4,4.1,"210km WSW of Vostok, Russia",1409918475
2014,09,05,10:51:47,27.1779,140.2569,419.5,4.3,"194km W of Chichi-shima, Japan",1409914307
2014,09,05,00:26:50,47.2517,153.1414,79.2,4.4,"Kuril Islands",1409876810
2014,09,04,23:44:13,46.4127,150.1721,164.7,4.2,"220km NE of Kuril'sk, Russia",1409874253
2014,09,04,19:52:49,37.2545,144.0079,35,4.4,"267km E of Namie, Japan",1409860369
2014,09,04,14:27:51,50.2618,156.2104,94.8,4.9,"46km S of Severo-Kuril'sk, Russia",1409840871
2014,09,04,06:59:32,37.9377,142.0807,52.7,4.4,"86km SE of Ishinomaki, Japan",1409813972
2014,09,04,03:07:07,42.9636,145.1568,104.9,4.2,"52km SW of Nemuro, Japan",1409800027
2014,09,03,22:49:35,42.7848,142.7088,48.7,4.8,"43km WSW of Obihiro, Japan",1409784575
2014,09,03,21:54:02,26.9031,143.6926,10,4.2,"147km E of Chichi-shima, Japan",1409781242
2014,09,03,20:36:49,36.6765,139.5155,7.9,4.6,"12km SW of Nikko, Japan",1409776609
2014,09,03,20:34:38,36.7918,139.4332,10,4.7,"17km WNW of Nikko, Japan",1409776478
2014,09,03,10:11:15,35.3204,141.2211,23.7,4.8,"57km SE of Hasaki, Japan",1409739075
2014,09,03,07:24:21,36.8594,139.4288,29.7,5.2,"20km NW of Nikko, Japan",1409729061
2014,09,02,04:02:55,27.0096,143.7385,10,4.7,"151km E of Chichi-shima, Japan",1409630575
2014,09,01,01:26:35,38.2503,142.182,37.3,4.6,"79km ESE of Ishinomaki, Japan",1409534795
2014,09,01,00:51:55,42.8836,146.7141,67,4.5,"101km S of Shikotan, Russia",1409532715
2014,08,31,23:59:10,45.2416,152.8514,10,4.5,"East of the Kuril Islands",1409529550
2014,08,31,18:00:46,27.476,142.6829,45.1,4.6,"63km NE of Chichi-shima, Japan",1409508046
2014,08,31,02:15:03,47.0071,152.0412,119.5,4.8,"Kuril Islands",1409451303
2014,08,30,20:44:29,37.0547,141.1474,53.6,4.5,"23km E of Iwaki, Japan",1409431469
2014,08,30,20:42:29,37.6427,142.3406,10,4.5,"119km E of Namie, Japan",1409431349
2014,08,30,17:45:58,37.2515,142.0936,33.3,4.4,"100km ESE of Namie, Japan",1409420758
2014,08,30,12:18:56,27.4546,142.816,28.2,4.7,"72km NE of Chichi-shima, Japan",1409401136
2014,08,30,12:00:26,49.7376,149.2646,502.1,4.5,"95km NNE of Vostok, Russia",1409400026
2014,08,29,23:54:45,29.8604,138.8616,421.9,4.5,"Izu Islands, Japan region",1409356485
2014,08,29,23:33:45,42.6175,144.149,59.8,4.6,"43km SSW of Kushiro, Japan",1409355225
2014,08,29,20:03:54,36.5764,141.5603,36,4.4,"75km ESE of Kitaibaraki, Japan",1409342634
2014,08,29,17:13:30,47.4061,156.0982,24.1,4.7,"East of the Kuril Islands",1409332410
2014,08,29,13:33:42,36.8976,143.1734,35.2,4.5,"203km ESE of Namie, Japan",1409319222
2014,08,29,10:14:57,30.2312,132.1359,35,4.6,"122km ESE of Nishinoomote, Japan",1409307297
2014,08,29,09:36:43,27.6058,127.1014,148.7,4.2,"142km NW of Nago, Japan",1409305003
2014,08,29,09:19:43,36.5726,140.6761,38.6,4.4,"3km SE of Hitachi, Japan",1409303983
2014,08,29,07:35:09,36.8653,141.2365,35,4.9,"37km ESE of Iwaki, Japan",1409297709
2014,08,29,06:14:34,22.3422,143.8348,112.8,4.5,"228km NNW of Farallon de Pajaros, Northern Mariana Islands",1409292874
2014,08,29,04:05:26,36.5687,140.7689,57,4.2,"11km ESE of Hitachi, Japan",1409285126
2014,08,28,19:32:00,31.918,132.0843,10,4.5,"60km ESE of Takanabe, Japan",1409254320
2014,08,28,19:14:35,32.0864,132.0682,20,5.8,"53km E of Takanabe, Japan",1409253275
2014,08,28,16:30:22,31.9052,132.0756,21.6,4.4,"59km ESE of Takanabe, Japan",1409243422
2014,08,28,09:45:57,38.4483,144.1364,18,4.2,"215km ESE of Kamaishi, Japan",1409219157
2014,08,28,02:58:12,23.492,142.2052,106.1,4.2,"168km SSE of Iwo Jima, Japan",1409194692
2014,08,27,10:25:54,35.3737,141.2723,31,4.6,"56km SE of Hasaki, Japan",1409135154
2014,08,27,06:44:16,36.7142,141.2233,10.9,4.5,"42km E of Kitaibaraki, Japan",1409121856
2014,08,27,04:48:58,41.0699,143.167,26,5.4,"154km ENE of Hachinohe, Japan",1409114938
2014,08,26,19:49:33,38.2126,142.0605,37.1,4.6,"70km ESE of Ishinomaki, Japan",1409082573
2014,08,26,16:29:53,27.9872,127.8495,47,4.5,"155km N of Nago, Japan",1409070593
2014,08,26,07:39:29,35.9046,140.0757,63.8,4.1,"0km NW of Toride, Japan",1409038769
2014,08,26,03:36:20,39.0591,142.4241,60.1,4.5,"52km ESE of Kamaishi, Japan",1409024180
2014,08,26,02:22:51,36.4068,140.3528,116.4,4.8,"7km NE of Tomobe, Japan",1409019771
2014,08,25,20:03:05,32.9964,140.0219,140.2,4.3,"22km ESE of Hachijo-jima, Japan",1408996985
2014,08,25,19:51:02,39.754,141.84,69.6,4.5,"16km NW of Miyako, Japan",1408996262
2014,08,25,18:42:19,34.353,134.9298,27.6,4.6,"2km E of Sumoto, Japan",1408992139
2014,08,25,15:27:21,30.4272,138.2256,447.7,4.4,"Izu Islands, Japan region",1408980441
2014,08,25,11:04:36,39.58,142.1052,48.9,4.3,"14km ESE of Miyako, Japan",1408964676
2014,08,25,07:31:43,29.8942,129.88,111.4,4.7,"142km SW of Nishinoomote, Japan",1408951903
2014,08,25,07:11:31,46.9115,152.8237,78.9,4.2,"Kuril Islands",1408950691
2014,08,25,03:54:33,36.6986,141.7363,10,4.2,"85km ESE of Iwaki, Japan",1408938873
2014,08,25,03:40:07,36.2162,141.9371,20.7,4.5,"113km ENE of Hasaki, Japan",1408938007
2014,08,25,02:12:54,27.9225,128.1494,35,4.5,"139km WSW of Naze, Japan",1408932774
2014,08,24,21:45:44,46.4452,152.3556,76.4,4.6,"Kuril Islands",1408916744
2014,08,24,20:30:04,37.7105,141.8238,41.9,4.5,"76km ENE of Namie, Japan",1408912204
2014,08,24,14:46:34,37.0637,144.6749,10,4.5,"Off the east coast of Honshu, Japan",1408891594
2014,08,24,09:04:03,27.4948,142.7905,35,4.5,"72km NE of Chichi-shima, Japan",1408871043
2014,08,24,08:53:05,37.7485,144.085,31.4,4.7,"253km SE of Ofunato, Japan",1408870385
2014,08,24,08:26:51,36.0113,139.7891,82.8,4.7,"5km NE of Kasukabe, Japan",1408868811
2014,08,24,02:18:40,31.9183,137.7523,380.3,4,"231km WSW of Hachijo-jima, Japan",1408846720
2014,08,23,20:50:34,43.4013,146.8875,57.6,4.3,"46km SSE of Shikotan, Russia",1408827034
2014,08,23,18:33:13,36.7093,141.2369,6.5,4.6,"44km E of Kitaibaraki, Japan",1408818793
2014,08,23,18:15:09,27.2094,141.4007,11.3,4.6,"82km W of Chichi-shima, Japan",1408817709
2014,08,23,18:01:55,27.4641,142.9409,25.6,4.5,"83km ENE of Chichi-shima, Japan",1408816915
2014,08,22,03:00:04,27.9628,128.2453,42.5,4.1,"129km WSW of Naze, Japan",1408676404
2014,08,21,15:45:51,28.1461,142.0718,34,4.6,"118km N of Chichi-shima, Japan",1408635951
2014,08,21,15:20:46,39.5527,143.6669,19.8,4.4,"147km E of Miyako, Japan",1408634446
2014,08,21,06:34:27,48.6536,155.1794,44.8,4.5,"235km SSW of Severo-Kuril'sk, Russia",1408602867
2014,08,20,19:38:25,33.1969,138.1144,307.9,5.2,"155km S of Oyama, Japan",1408563505
2014,08,20,18:57:55,28.8985,129.6651,63.5,4.6,"61km NNE of Naze, Japan",1408561075
2014,08,20,14:16:26,27.1948,128.3047,64.8,4.4,"74km NNE of Nago, Japan",1408544186
2014,08,20,02:57:17,41.0806,142.2608,60.8,4.6,"87km ENE of Misawa, Japan",1408503437
2014,08,20,00:11:39,49.6632,154.7968,113.7,4.1,"147km SW of Severo-Kuril'sk, Russia",1408493499
2014,08,19,20:23:32,28.0953,142.8592,27.1,4.6,"128km NNE of Chichi-shima, Japan",1408479812
2014,08,19,13:26:23,42.9675,145.6438,42.9,5.1,"39km S of Nemuro, Japan",1408454783
2014,08,19,10:21:57,49.9379,150.8599,375.7,4.1,"181km NE of Vostok, Russia",1408443717
2014,08,19,08:05:57,39.3169,140.0356,155.4,4.2,"36km NNE of Yuza, Japan",1408435557
2014,08,17,20:34:34,30.8547,131.0542,92.6,4.4,"14km NNE of Nishinoomote, Japan",1408307674
2014,08,17,18:15:53,36.8289,142.4714,10,4.8,"143km E of Iwaki, Japan",1408299353
2014,08,17,07:03:55,51.4822,156.7953,127.3,4.1,"19km E of Ozernovskiy, Russia",1408259035
2014,08,17,01:21:52,36.3245,141.1203,15.2,4.3,"46km E of Oarai, Japan",1408238512
2014,08,16,23:35:35,51.6666,157.1324,129.8,4.6,"46km ENE of Ozernovskiy, Russia",1408232135
2014,08,16,22:27:31,25.391,142.1328,30.5,4.2,"105km NE of Iwo Jima, Japan",1408228051
2014,08,16,15:21:18,40.1212,145.4678,34.3,4.9,"Off the east coast of Honshu, Japan",1408202478
2014,08,16,08:03:57,27.7911,142.7397,36.5,4.5,"93km NNE of Chichi-shima, Japan",1408176237
2014,08,15,20:25:07,36.7183,142.3365,30.7,4.7,"134km ESE of Iwaki, Japan",1408134307
2014,08,15,18:45:04,36.353,140.9326,39.2,4.5,"30km E of Oarai, Japan",1408128304
2014,08,15,12:24:45,36.8394,142.5464,35,4.6,"149km E of Iwaki, Japan",1408105485
2014,08,15,03:19:50,41.579,142.6804,62.3,4.4,"87km SSE of Shizunai, Japan",1408072790
2014,08,14,19:02:03,27.9216,128.0246,10,4.1,"147km N of Nago, Japan",1408042923
2014,08,14,17:09:46,27.9639,128.1841,5,5.3,"135km WSW of Naze, Japan",1408036186
2014,08,14,12:50:37,42.0704,142.6708,61.5,4.4,"38km SE of Shizunai, Japan",1408020637
2014,08,14,06:43:24,30.6588,139.8909,10,4.4,"268km S of Hachijo-jima, Japan",1407998604
2014,08,13,22:51:28,33.8501,131.888,81.9,4.5,"12km SSW of Hikari, Japan",1407970288
2014,08,13,19:55:08,29.5096,130.7969,52.6,4.2,"137km S of Nishinoomote, Japan",1407959708
2014,08,13,18:43:08,44.5047,148.4143,75.2,4,"91km SSE of Kuril'sk, Russia",1407955388
2014,08,13,11:41:32,24.8409,140.9099,209.2,4.2,"43km W of Iwo Jima, Japan",1407930092
2014,08,13,11:34:47,29.2933,142.4719,26.3,4.7,"246km N of Chichi-shima, Japan",1407929687
2014,08,13,01:45:36,40.6138,140.115,145.5,4.3,"30km W of Hirosaki, Japan",1407894336
2014,08,13,00:40:41,42.3428,142.9079,55.5,4.4,"44km E of Shizunai, Japan",1407890441
2014,08,12,20:34:14,31.649,142.3109,20.4,4.6,"284km ESE of Hachijo-jima, Japan",1407875654
2014,08,12,03:54:43,36.9711,141.3956,46.9,4.2,"46km E of Iwaki, Japan",1407815683
2014,08,12,00:47:22,34.2586,140.3887,86.6,4.7,"93km SSE of Tateyama, Japan",1407804442
2014,08,11,21:40:43,27.7392,143.0255,27.3,4.5,"108km NE of Chichi-shima, Japan",1407793243
2014,08,11,15:59:46,26.4421,142.3654,29.7,4.7,"72km SSE of Chichi-shima, Japan",1407772786
2014,08,11,15:39:18,26.3894,142.5224,19.5,4.5,"82km SSE of Chichi-shima, Japan",1407771558
2014,08,11,14:14:34,26.5213,142.4143,33.3,4.7,"65km SSE of Chichi-shima, Japan",1407766474
2014,08,11,03:42:06,28.0634,127.9827,68.5,4.2,"151km WSW of Naze, Japan",1407728526
2014,08,10,22:39:37,27.8239,142.8172,30.7,5.1,"101km NE of Chichi-shima, Japan",1407710377
2014,08,10,03:43:17,41.1585,142.1309,41,6.1,"78km E of Mutsu, Japan",1407642197
2014,08,09,23:02:25,26.2074,143.6614,10,4.6,"173km SE of Chichi-shima, Japan",1407625345
2014,08,09,22:37:31,47.7017,146.9654,422.2,4.4,"197km SW of Vostok, Russia",1407623851
2014,08,09,11:13:22,36.2365,141.7225,32.5,4.4,"97km NE of Hasaki, Japan",1407582802
2014,08,09,05:49:38,38.8419,142.0551,68.2,4.4,"38km SE of Ofunato, Japan",1407563378
2014,08,09,02:28:43,27.7791,142.8848,9.7,5,"101km NE of Chichi-shima, Japan",1407551323
2014,08,08,20:31:42,44.3533,149.5222,52.9,4.1,"162km SE of Kuril'sk, Russia",1407529902
2014,08,08,18:12:07,44.712,149.2973,47.4,4.6,"125km ESE of Kuril'sk, Russia",1407521527
2014,08,08,13:55:23,27.12,128.4901,35.2,4.2,"77km NE of Nago, Japan",1407506123
2014,08,08,05:47:08,40.198,143.4825,37.2,4.5,"144km ENE of Miyako, Japan",1407476828
2014,08,07,21:47:36,26.3584,141.7795,35.2,4.7,"91km SSW of Chichi-shima, Japan",1407448056
2014,08,07,10:51:04,48.5785,154.4925,68.4,4.5,"261km SSW of Severo-Kuril'sk, Russia",1407408664
2014,08,07,07:18:34,37.8126,144.4263,35,4.4,"274km SE of Kamaishi, Japan",1407395914
2014,08,06,22:15:24,31.1305,132.2681,49.1,4.2,"100km ESE of Nichinan, Japan",1407363324
2014,08,06,20:05:43,40.0545,140.7424,24.7,4.6,"14km SSW of Kazuno, Japan",1407355543
2014,08,06,15:12:05,38.9387,142.0765,60.2,4.6,"34km ESE of Ofunato, Japan",1407337925
2014,08,06,15:01:03,47.4951,153.5903,70.3,4.3,"Kuril Islands",1407337263
2014,08,06,10:10:39,27.0892,143.7626,10,4.2,"153km E of Chichi-shima, Japan",1407319839
2014,08,05,17:41:54,28.0108,128.0598,10.2,4.4,"145km WSW of Naze, Japan",1407260514
2014,08,05,16:17:25,34.9975,135.5381,26.7,4.4,"4km W of Kameoka, Japan",1407255445
2014,08,05,13:48:49,40.6281,142.3517,56.7,4.3,"73km ENE of Hachinohe, Japan",1407246529
2014,08,05,08:45:06,27.9752,128.2205,10,4.1,"131km WSW of Naze, Japan",1407228306
2014,08,05,08:23:20,43.9275,149.13,38.7,4.5,"175km SE of Kuril'sk, Russia",1407227000
2014,08,04,19:36:36,32.6011,140.6833,68.9,4.7,"98km ESE of Hachijo-jima, Japan",1407180996
2014,08,04,13:39:14,27.755,127.8853,10,4.4,"129km N of Nago, Japan",1407159554
2014,08,04,05:58:21,39.2282,142.1889,35,4.7,"26km E of Kamaishi, Japan",1407131901
2014,08,03,22:56:26,29.0673,142.5737,25.1,4.4,"222km N of Chichi-shima, Japan",1407106586
2014,08,03,20:15:58,23.0352,143.0557,50,4.8,"261km SE of Iwo Jima, Japan",1407096958
2014,08,03,18:08:28,36.7006,142.0208,32,4.5,"108km ESE of Iwaki, Japan",1407089308
2014,08,03,14:40:38,27.4979,129.9147,25.7,4.5,"105km SSE of Naze, Japan",1407076838
2014,08,03,04:49:24,28.0121,128.2727,10,4.2,"125km WSW of Naze, Japan",1407041364
2014,08,03,04:06:03,28.0487,128.0642,10,5.7,"143km WSW of Naze, Japan",1407038763
2014,08,03,00:54:56,37.9046,142.4167,57.9,4.5,"113km ESE of Ishinomaki, Japan",1407027296
2014,08,02,20:44:09,28.0132,127.7893,67.9,4.1,"158km N of Nago, Japan",1407012249
2014,08,02,17:35:00,28.0568,128.0595,11.2,4.9,"143km WSW of Naze, Japan",1407000900
2014,08,02,17:29:36,27.8148,128.1164,7.9,4.5,"136km N of Nago, Japan",1407000576
2014,08,02,16:09:56,33.2997,131.6528,94.9,4.7,"7km NNE of Oita-shi, Japan",1406995796
2014,08,02,14:18:26,28.0478,128.1066,10,4.8,"139km WSW of Naze, Japan",1406989106
2014,08,02,02:14:38,25.8552,142.5432,48.3,4.1,"139km SSE of Chichi-shima, Japan",1406945678
2014,08,01,12:06:16,28.0125,128.2084,10,4.3,"131km WSW of Naze, Japan",1406894776
2014,08,01,11:08:09,41.9288,139.6661,181,4.1,"82km W of Kamiiso, Japan",1406891289
2014,08,01,08:34:16,35.8607,141.8165,39.5,4.4,"89km E of Hasaki, Japan",1406882056
2014,08,01,06:01:22,30.8371,140.2557,58.2,4.6,"252km S of Hachijo-jima, Japan",1406872882
2014,08,01,05:57:21,47.0682,146.9824,352,4.4,"215km NNW of Kuril'sk, Russia",1406872641
2014,07,31,15:57:25,41.595,142.2265,68.8,4.4,"82km S of Shizunai, Japan",1406822245
2014,07,31,07:25:42,50.4087,152.8888,292.5,4,"231km W of Severo-Kuril'sk, Russia",1406791542
2014,07,31,03:08:36,26.9416,143.8324,35,4.5,"161km E of Chichi-shima, Japan",1406776116
2014,07,30,17:31:17,28.0808,127.7134,47.6,4.6,"167km N of Nago, Japan",1406741477
2014,07,30,14:57:06,37.1403,141.1509,49.3,4.5,"25km ENE of Iwaki, Japan",1406732226
2014,07,30,01:31:58,28.0228,127.879,65.5,4.5,"159km N of Nago, Japan",1406683918
2014,07,29,20:05:16,35.6281,140.186,69.4,4.8,"2km SE of Yotsukaido, Japan",1406664316
2014,07,28,19:09:40,37.1235,142.1712,20.1,4.3,"111km ESE of Namie, Japan",1406574580
2014,07,28,19:01:37,36.9904,142.4847,32.7,4.6,"142km E of Iwaki, Japan",1406574097
2014,07,28,15:05:54,28.0182,127.9258,52.5,4.8,"157km WSW of Naze, Japan",1406559954
2014,07,28,14:36:12,37.0207,142.6297,10,4.5,"153km ESE of Namie, Japan",1406558172
2014,07,28,12:37:04,28.0991,127.9529,61.7,4.5,"153km W of Naze, Japan",1406551024
2014,07,28,08:05:29,34.8195,139.4211,9.1,4.4,"34km ESE of Ito, Japan",1406534729
2014,07,28,06:15:37,34.7231,139.2809,35,4.6,"30km ENE of Shimoda, Japan",1406528137
2014,07,28,05:28:58,34.7564,139.2677,35,4.4,"28km SE of Ito, Japan",1406525338
2014,07,28,04:36:48,36.1424,141.9807,17.5,4.5,"113km ENE of Hasaki, Japan",1406522208
2014,07,28,03:36:37,46.8396,152.8197,62.7,4.5,"Kuril Islands",1406518597
2014,07,28,01:07:39,35.2168,139.4225,139.3,4.2,"12km S of Chigasaki, Japan",1406509659
2014,07,27,18:09:10,35.4823,140.6271,58,4.7,"23km SE of Naruto, Japan",1406484550
2014,07,27,09:24:15,39.6127,142.2151,50.6,4.5,"22km E of Miyako, Japan",1406453055
2014,07,27,07:38:35,28.0584,127.8925,77.9,4.1,"159km WSW of Naze, Japan",1406446715
2014,07,27,05:58:14,33.1248,140.5182,59.9,4.6,"67km E of Hachijo-jima, Japan",1406440694
2014,07,27,03:41:00,40.1684,143.1398,53.2,4.3,"117km ENE of Miyako, Japan",1406432460
2014,07,26,21:55:54,25.1583,127.0057,24.9,4.5,"126km SSW of Itoman, Japan",1406411754
2014,07,26,20:38:31,36.9831,142.5678,21.6,4.6,"149km ESE of Namie, Japan",1406407111
2014,07,26,14:12:19,27.8585,128.2734,60.4,4.8,"131km WSW of Naze, Japan",1406383939
2014,07,26,08:05:50,45.5724,150.8891,66,4.9,"238km E of Kuril'sk, Russia",1406361950
2014,07,26,00:21:18,44.4942,149.8046,17.6,4.2,"172km ESE of Kuril'sk, Russia",1406334078
2014,07,25,23:22:10,43.4696,147.3106,61.8,5.1,"60km SE of Shikotan, Russia",1406330530
2014,07,25,21:50:27,44.9556,149.4603,22.4,4.5,"127km ESE of Kuril'sk, Russia",1406325027
2014,07,25,19:17:40,44.9113,149.6241,10,4.5,"141km ESE of Kuril'sk, Russia",1406315860
2014,07,25,19:11:11,44.6186,149.6943,26.8,4.5,"158km ESE of Kuril'sk, Russia",1406315471
2014,07,25,17:05:44,28.8286,143.6107,23.9,5,"237km NE of Chichi-shima, Japan",1406307944
2014,07,25,05:07:01,48.9293,155.2755,64.3,4.4,"203km SSW of Severo-Kuril'sk, Russia",1406264821
2014,07,25,04:18:16,41.5694,142.1922,64.1,5.1,"86km S of Shizunai, Japan",1406261896
2014,07,25,00:13:39,49.7365,156.9107,67.6,4.4,"118km SSE of Severo-Kuril'sk, Russia",1406247219
2014,07,24,16:51:15,42.3094,144.8043,45.3,4.5,"81km SSE of Kushiro, Japan",1406220675
2014,07,24,08:56:40,38.7059,141.9661,35,4.4,"46km SSE of Ofunato, Japan",1406192200
2014,07,24,07:20:01,47.771,156.3351,10,4.6,"East of the Kuril Islands",1406186401
2014,07,23,15:52:38,36.9219,142.4645,24.9,4.2,"141km E of Iwaki, Japan",1406130758
2014,07,23,13:18:23,24.2713,139.2862,15,4.6,"215km WSW of Iwo Jima, Japan",1406121503
2014,07,23,07:01:43,43.7881,147.3439,79.9,4.4,"50km E of Shikotan, Russia",1406098903
2014,07,23,02:07:46,37.0245,142.6786,36.2,4.3,"157km ESE of Namie, Japan",1406081266
2014,07,22,19:14:49,25.7765,130.2254,23.4,4.8,"242km ESE of Nago, Japan",1406056489
2014,07,22,14:57:29,28.0133,141.9136,68,4.6,"107km NNW of Chichi-shima, Japan",1406041049
